# Comparison of SuperDARN MSTID Mongo Databases
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# reject_code Explanations:
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
,sDatetime,fDatetime,radar,mstid_2016:category_manu,mstid_2016:meanSubIntSpect_by_rtiCnt,mstid_2016:reject_code,mstid_2016:collection,fitexfilter:category_manu,fitexfilter:meanSubIntSpect_by_rtiCnt,fitexfilter:reject_code,fitexfilter:collection
5072,2013-03-02 16:00:00,2013-03-02 18:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.003424494819356884,0,guc_cve_20121101_20130501
5073,2013-03-02 18:00:00,2013-03-02 20:00:00,cve,mstid,8.984884803200097e-05,0,guc_cve_20121101_20130501,quiet,-0.0014783835781128967,0,guc_cve_20121101_20130501
5074,2013-03-02 20:00:00,2013-03-02 22:00:00,cve,quiet,-0.004764110781123738,0,guc_cve_20121101_20130501,quiet,-0.00638256210002023,0,guc_cve_20121101_20130501
5075,2013-03-02 22:00:00,2013-03-03 00:00:00,cve,quiet,-0.0018617211308027378,0,guc_cve_20121101_20130501,quiet,-0.0021065596504982694,0,guc_cve_20121101_20130501
5076,2013-03-03 00:00:00,2013-03-03 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5077,2013-03-03 14:00:00,2013-03-03 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5078,2013-03-03 16:00:00,2013-03-03 18:00:00,cve,quiet,-0.005828899321892039,0,guc_cve_20121101_20130501,quiet,-0.006032964368636018,0,guc_cve_20121101_20130501
5079,2013-03-03 18:00:00,2013-03-03 20:00:00,cve,quiet,-0.0006356944273600009,0,guc_cve_20121101_20130501,mstid,0.0010016996883406568,0,guc_cve_20121101_20130501
5080,2013-03-03 20:00:00,2013-03-03 22:00:00,cve,quiet,-0.003938139713405585,0,guc_cve_20121101_20130501,quiet,-0.0040920550343062695,0,guc_cve_20121101_20130501
5081,2013-03-03 22:00:00,2013-03-04 00:00:00,cve,quiet,-0.008704195052985891,0,guc_cve_20121101_20130501,quiet,-0.016112787127223593,0,guc_cve_20121101_20130501
5082,2013-03-04 00:00:00,2013-03-04 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5083,2013-03-04 14:00:00,2013-03-04 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5084,2013-03-04 16:00:00,2013-03-04 18:00:00,cve,mstid,0.004283030159802043,0,guc_cve_20121101_20130501,mstid,0.005035416887504899,0,guc_cve_20121101_20130501
5085,2013-03-04 18:00:00,2013-03-04 20:00:00,cve,quiet,-0.0010033534734854809,0,guc_cve_20121101_20130501,quiet,-0.0002615921784772946,0,guc_cve_20121101_20130501
5086,2013-03-04 20:00:00,2013-03-04 22:00:00,cve,quiet,-0.006733577552937106,0,guc_cve_20121101_20130501,quiet,-0.007527971297822568,0,guc_cve_20121101_20130501
5087,2013-03-04 22:00:00,2013-03-05 00:00:00,cve,quiet,-0.003078544946683035,0,guc_cve_20121101_20130501,quiet,-0.006387424230167042,0,guc_cve_20121101_20130501
5088,2013-03-05 00:00:00,2013-03-05 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5089,2013-03-05 14:00:00,2013-03-05 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5090,2013-03-05 16:00:00,2013-03-05 18:00:00,cve,mstid,0.005820446578222681,0,guc_cve_20121101_20130501,mstid,0.009607561531764147,0,guc_cve_20121101_20130501
5091,2013-03-05 18:00:00,2013-03-05 20:00:00,cve,quiet,-0.002529312411193802,0,guc_cve_20121101_20130501,quiet,-0.0019789591123644612,0,guc_cve_20121101_20130501
5092,2013-03-05 20:00:00,2013-03-05 22:00:00,cve,quiet,-0.006835605230921723,0,guc_cve_20121101_20130501,quiet,-0.009220352580284289,0,guc_cve_20121101_20130501
5093,2013-03-05 22:00:00,2013-03-06 00:00:00,cve,quiet,-0.0009146183416198602,0,guc_cve_20121101_20130501,quiet,-0.005120861100980164,0,guc_cve_20121101_20130501
5094,2013-03-06 00:00:00,2013-03-06 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5095,2013-03-06 14:00:00,2013-03-06 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5096,2013-03-06 16:00:00,2013-03-06 18:00:00,cve,mstid,0.011213113637879172,0,guc_cve_20121101_20130501,mstid,0.01595758375217371,0,guc_cve_20121101_20130501
5097,2013-03-06 18:00:00,2013-03-06 20:00:00,cve,mstid,0.0022753238734941504,0,guc_cve_20121101_20130501,mstid,0.002173639950434152,0,guc_cve_20121101_20130501
5098,2013-03-06 20:00:00,2013-03-06 22:00:00,cve,mstid,0.0015673802260839163,0,guc_cve_20121101_20130501,mstid,0.0020390721666036656,0,guc_cve_20121101_20130501
5099,2013-03-06 22:00:00,2013-03-07 00:00:00,cve,mstid,0.0012785903955307308,0,guc_cve_20121101_20130501,mstid,0.001924347277573203,0,guc_cve_20121101_20130501
5100,2013-03-07 00:00:00,2013-03-07 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5101,2013-03-07 14:00:00,2013-03-07 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5102,2013-03-07 16:00:00,2013-03-07 18:00:00,cve,mstid,0.006093867908678523,0,guc_cve_20121101_20130501,mstid,0.009963322161697053,0,guc_cve_20121101_20130501
5103,2013-03-07 18:00:00,2013-03-07 20:00:00,cve,mstid,0.0008511850439961302,0,guc_cve_20121101_20130501,mstid,0.0029589281441907895,0,guc_cve_20121101_20130501
5104,2013-03-07 20:00:00,2013-03-07 22:00:00,cve,quiet,-0.005717422129433781,0,guc_cve_20121101_20130501,quiet,-0.004055098174082975,0,guc_cve_20121101_20130501
5105,2013-03-07 22:00:00,2013-03-08 00:00:00,cve,quiet,-0.005928154627650338,0,guc_cve_20121101_20130501,quiet,-0.016178735082409013,0,guc_cve_20121101_20130501
5106,2013-03-08 00:00:00,2013-03-08 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5107,2013-03-08 14:00:00,2013-03-08 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5108,2013-03-08 16:00:00,2013-03-08 18:00:00,cve,mstid,0.005541366785309394,0,guc_cve_20121101_20130501,mstid,0.012184311370650668,0,guc_cve_20121101_20130501
5109,2013-03-08 18:00:00,2013-03-08 20:00:00,cve,quiet,-0.002304956166194612,0,guc_cve_20121101_20130501,quiet,-0.0031701821964783316,0,guc_cve_20121101_20130501
5110,2013-03-08 20:00:00,2013-03-08 22:00:00,cve,quiet,-0.003519226272838639,0,guc_cve_20121101_20130501,quiet,-0.00541055904733121,0,guc_cve_20121101_20130501
5111,2013-03-08 22:00:00,2013-03-09 00:00:00,cve,quiet,-0.0024341402539663835,0,guc_cve_20121101_20130501,quiet,-0.00868021608764322,0,guc_cve_20121101_20130501
5112,2013-03-09 00:00:00,2013-03-09 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5113,2013-03-09 14:00:00,2013-03-09 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5114,2013-03-09 16:00:00,2013-03-09 18:00:00,cve,mstid,0.0027112937768874897,0,guc_cve_20121101_20130501,mstid,0.005273004666124543,0,guc_cve_20121101_20130501
5115,2013-03-09 18:00:00,2013-03-09 20:00:00,cve,quiet,-0.002827978267723105,0,guc_cve_20121101_20130501,quiet,-0.005959637009186539,0,guc_cve_20121101_20130501
5116,2013-03-09 20:00:00,2013-03-09 22:00:00,cve,quiet,-0.00631495243959776,0,guc_cve_20121101_20130501,quiet,-0.012448966226367786,0,guc_cve_20121101_20130501
5117,2013-03-09 22:00:00,2013-03-10 00:00:00,cve,quiet,-0.006631739814116781,0,guc_cve_20121101_20130501,quiet,-0.016776530688005865,0,guc_cve_20121101_20130501
5118,2013-03-10 00:00:00,2013-03-10 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5119,2013-03-10 14:00:00,2013-03-10 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5120,2013-03-10 16:00:00,2013-03-10 18:00:00,cve,mstid,0.00818161442473275,0,guc_cve_20121101_20130501,mstid,0.0125012118436933,0,guc_cve_20121101_20130501
5121,2013-03-10 18:00:00,2013-03-10 20:00:00,cve,quiet,-0.0002852083584902898,0,guc_cve_20121101_20130501,quiet,-0.003101595545907289,0,guc_cve_20121101_20130501
5122,2013-03-10 20:00:00,2013-03-10 22:00:00,cve,quiet,-0.004695395120627207,0,guc_cve_20121101_20130501,quiet,-0.006897003852920873,0,guc_cve_20121101_20130501
5123,2013-03-10 22:00:00,2013-03-11 00:00:00,cve,quiet,-0.0019890992493666244,0,guc_cve_20121101_20130501,quiet,-0.004515544356464506,0,guc_cve_20121101_20130501
5124,2013-03-11 00:00:00,2013-03-11 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5125,2013-03-11 14:00:00,2013-03-11 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5126,2013-03-11 16:00:00,2013-03-11 18:00:00,cve,mstid,0.00852212163329424,0,guc_cve_20121101_20130501,mstid,0.012281803030909673,0,guc_cve_20121101_20130501
5127,2013-03-11 18:00:00,2013-03-11 20:00:00,cve,mstid,0.006052607111537353,0,guc_cve_20121101_20130501,mstid,0.005151638727554871,0,guc_cve_20121101_20130501
5128,2013-03-11 20:00:00,2013-03-11 22:00:00,cve,mstid,0.0030352113648078353,0,guc_cve_20121101_20130501,mstid,0.001075962651479035,0,guc_cve_20121101_20130501
5129,2013-03-11 22:00:00,2013-03-12 00:00:00,cve,quiet,-0.0022574778703542855,0,guc_cve_20121101_20130501,quiet,-0.012053889743484187,0,guc_cve_20121101_20130501
5130,2013-03-12 00:00:00,2013-03-12 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5131,2013-03-12 14:00:00,2013-03-12 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5132,2013-03-12 16:00:00,2013-03-12 18:00:00,cve,quiet,-0.0006143548691963615,0,guc_cve_20121101_20130501,mstid,0.0010560067221165226,0,guc_cve_20121101_20130501
5133,2013-03-12 18:00:00,2013-03-12 20:00:00,cve,quiet,-0.0037868600193975755,0,guc_cve_20121101_20130501,quiet,-0.0029521865078429178,0,guc_cve_20121101_20130501
5134,2013-03-12 20:00:00,2013-03-12 22:00:00,cve,quiet,-0.002811684095446836,0,guc_cve_20121101_20130501,quiet,-0.005453997374267977,0,guc_cve_20121101_20130501
5135,2013-03-12 22:00:00,2013-03-13 00:00:00,cve,mstid,0.0008015753600656815,0,guc_cve_20121101_20130501,quiet,-0.007339405874736508,0,guc_cve_20121101_20130501
5136,2013-03-13 00:00:00,2013-03-13 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5137,2013-03-13 14:00:00,2013-03-13 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5138,2013-03-13 16:00:00,2013-03-13 18:00:00,cve,None,,3,guc_cve_20121101_20130501,mstid,0.005980776473910875,0,guc_cve_20121101_20130501
5139,2013-03-13 18:00:00,2013-03-13 20:00:00,cve,quiet,-0.006621244251333674,0,guc_cve_20121101_20130501,quiet,-0.006613570806785288,0,guc_cve_20121101_20130501
5140,2013-03-13 20:00:00,2013-03-13 22:00:00,cve,quiet,-0.00740214447016491,0,guc_cve_20121101_20130501,quiet,-0.008701153041118213,0,guc_cve_20121101_20130501
5141,2013-03-13 22:00:00,2013-03-14 00:00:00,cve,quiet,-0.006050538941934027,0,guc_cve_20121101_20130501,quiet,-0.014319861510497635,0,guc_cve_20121101_20130501
5142,2013-03-14 00:00:00,2013-03-14 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5143,2013-03-14 14:00:00,2013-03-14 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5144,2013-03-14 16:00:00,2013-03-14 18:00:00,cve,mstid,0.0006104080295086617,0,guc_cve_20121101_20130501,mstid,0.009122452402450083,0,guc_cve_20121101_20130501
5145,2013-03-14 18:00:00,2013-03-14 20:00:00,cve,mstid,0.0021125130552746654,0,guc_cve_20121101_20130501,mstid,0.004003997150016197,0,guc_cve_20121101_20130501
5146,2013-03-14 20:00:00,2013-03-14 22:00:00,cve,quiet,-0.003046304720770754,0,guc_cve_20121101_20130501,quiet,-0.006307849075523186,0,guc_cve_20121101_20130501
5147,2013-03-14 22:00:00,2013-03-15 00:00:00,cve,quiet,-0.005672828719761086,0,guc_cve_20121101_20130501,quiet,-0.014653753979482959,0,guc_cve_20121101_20130501
5148,2013-03-15 00:00:00,2013-03-15 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5149,2013-03-15 14:00:00,2013-03-15 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5150,2013-03-15 16:00:00,2013-03-15 18:00:00,cve,mstid,0.0037903038641381235,0,guc_cve_20121101_20130501,mstid,0.004767221443916439,0,guc_cve_20121101_20130501
5151,2013-03-15 18:00:00,2013-03-15 20:00:00,cve,quiet,-0.0023433960315585207,0,guc_cve_20121101_20130501,mstid,0.001073686584508619,0,guc_cve_20121101_20130501
5152,2013-03-15 20:00:00,2013-03-15 22:00:00,cve,quiet,-0.006267638965452852,0,guc_cve_20121101_20130501,quiet,-0.00520556196312902,0,guc_cve_20121101_20130501
5153,2013-03-15 22:00:00,2013-03-16 00:00:00,cve,quiet,-0.002503303262496907,0,guc_cve_20121101_20130501,quiet,-0.004744489296368891,0,guc_cve_20121101_20130501
5154,2013-03-16 00:00:00,2013-03-16 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5155,2013-03-16 14:00:00,2013-03-16 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5156,2013-03-16 16:00:00,2013-03-16 18:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.009028518680985014,0,guc_cve_20121101_20130501
5157,2013-03-16 18:00:00,2013-03-16 20:00:00,cve,quiet,-0.005915197568049595,0,guc_cve_20121101_20130501,quiet,-0.008486536658100825,0,guc_cve_20121101_20130501
5158,2013-03-16 20:00:00,2013-03-16 22:00:00,cve,quiet,-0.0044030994388228615,0,guc_cve_20121101_20130501,quiet,-0.004112117252848539,0,guc_cve_20121101_20130501
5159,2013-03-16 22:00:00,2013-03-17 00:00:00,cve,quiet,-0.007732710843281634,0,guc_cve_20121101_20130501,quiet,-0.009081201753356742,0,guc_cve_20121101_20130501
5160,2013-03-17 00:00:00,2013-03-17 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5161,2013-03-17 14:00:00,2013-03-17 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5162,2013-03-17 16:00:00,2013-03-17 18:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.15227584442286365,0,guc_cve_20121101_20130501
5163,2013-03-17 18:00:00,2013-03-17 20:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.14987401555785168,0,guc_cve_20121101_20130501
5164,2013-03-17 20:00:00,2013-03-17 22:00:00,cve,None,,3,guc_cve_20121101_20130501,None,,3,guc_cve_20121101_20130501
5165,2013-03-17 22:00:00,2013-03-18 00:00:00,cve,None,,3,guc_cve_20121101_20130501,None,,3,guc_cve_20121101_20130501
5166,2013-03-18 00:00:00,2013-03-18 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5167,2013-03-18 14:00:00,2013-03-18 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5168,2013-03-18 16:00:00,2013-03-18 18:00:00,cve,quiet,-0.006852755941656876,0,guc_cve_20121101_20130501,quiet,-0.006797060280578199,0,guc_cve_20121101_20130501
5169,2013-03-18 18:00:00,2013-03-18 20:00:00,cve,quiet,-0.004149405144514513,0,guc_cve_20121101_20130501,quiet,-0.00531533867871754,0,guc_cve_20121101_20130501
5170,2013-03-18 20:00:00,2013-03-18 22:00:00,cve,quiet,-0.006611513849931323,0,guc_cve_20121101_20130501,quiet,-0.007910427308452862,0,guc_cve_20121101_20130501
5171,2013-03-18 22:00:00,2013-03-19 00:00:00,cve,quiet,-0.009412215408477344,0,guc_cve_20121101_20130501,quiet,-0.01186479828245753,0,guc_cve_20121101_20130501
5172,2013-03-19 00:00:00,2013-03-19 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5173,2013-03-19 14:00:00,2013-03-19 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5174,2013-03-19 16:00:00,2013-03-19 18:00:00,cve,quiet,-0.007102373314533793,0,guc_cve_20121101_20130501,quiet,-0.010595031796512965,0,guc_cve_20121101_20130501
5175,2013-03-19 18:00:00,2013-03-19 20:00:00,cve,quiet,-0.008062121282197805,0,guc_cve_20121101_20130501,quiet,-0.008966731200808029,0,guc_cve_20121101_20130501
5176,2013-03-19 20:00:00,2013-03-19 22:00:00,cve,quiet,-0.0016604565718328708,0,guc_cve_20121101_20130501,quiet,-0.003572643773308222,0,guc_cve_20121101_20130501
5177,2013-03-19 22:00:00,2013-03-20 00:00:00,cve,quiet,-0.001752303582973182,0,guc_cve_20121101_20130501,quiet,-0.007845518573394964,0,guc_cve_20121101_20130501
5178,2013-03-20 00:00:00,2013-03-20 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5179,2013-03-20 14:00:00,2013-03-20 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,3,guc_cve_20121101_20130501
5180,2013-03-20 16:00:00,2013-03-20 18:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.011701426049215116,0,guc_cve_20121101_20130501
5181,2013-03-20 18:00:00,2013-03-20 20:00:00,cve,mstid,0.0076970941470442785,0,guc_cve_20121101_20130501,mstid,0.010328469398681405,0,guc_cve_20121101_20130501
5182,2013-03-20 20:00:00,2013-03-20 22:00:00,cve,quiet,-0.0007110814749020255,0,guc_cve_20121101_20130501,quiet,-0.0018765284766906005,0,guc_cve_20121101_20130501
5183,2013-03-20 22:00:00,2013-03-21 00:00:00,cve,mstid,0.0009812588000648137,0,guc_cve_20121101_20130501,quiet,-0.0008509959593950104,0,guc_cve_20121101_20130501
5184,2013-03-21 00:00:00,2013-03-21 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5185,2013-03-21 14:00:00,2013-03-21 16:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,3,guc_cve_20121101_20130501
5186,2013-03-21 16:00:00,2013-03-21 18:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.07449694590191032,0,guc_cve_20121101_20130501
5187,2013-03-21 18:00:00,2013-03-21 20:00:00,cve,None,,3,guc_cve_20121101_20130501,None,,3,guc_cve_20121101_20130501
5188,2013-03-21 20:00:00,2013-03-21 22:00:00,cve,None,,3,guc_cve_20121101_20130501,None,,3,guc_cve_20121101_20130501
5189,2013-03-21 22:00:00,2013-03-22 00:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.02959998022427547,0,guc_cve_20121101_20130501
5190,2013-03-22 00:00:00,2013-03-22 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5191,2013-03-22 14:00:00,2013-03-22 16:00:00,cve,None,,3,guc_cve_20121101_20130501,mstid,0.0302448498189208,0,guc_cve_20121101_20130501
5192,2013-03-22 16:00:00,2013-03-22 18:00:00,cve,None,,3,guc_cve_20121101_20130501,mstid,0.00024301375575291165,0,guc_cve_20121101_20130501
5193,2013-03-22 18:00:00,2013-03-22 20:00:00,cve,None,,3,guc_cve_20121101_20130501,mstid,0.00710640941030889,0,guc_cve_20121101_20130501
5194,2013-03-22 20:00:00,2013-03-22 22:00:00,cve,quiet,-0.003479015967955968,0,guc_cve_20121101_20130501,quiet,-0.004753408429321186,0,guc_cve_20121101_20130501
5195,2013-03-22 22:00:00,2013-03-23 00:00:00,cve,quiet,-0.0017852513067759706,0,guc_cve_20121101_20130501,quiet,-0.005504403579806992,0,guc_cve_20121101_20130501
5196,2013-03-23 00:00:00,2013-03-23 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5197,2013-03-23 14:00:00,2013-03-23 16:00:00,cve,None,,3,guc_cve_20121101_20130501,mstid,0.06935595207407995,0,guc_cve_20121101_20130501
5198,2013-03-23 16:00:00,2013-03-23 18:00:00,cve,quiet,-0.0029133190791771914,0,guc_cve_20121101_20130501,mstid,0.004512601864986011,0,guc_cve_20121101_20130501
5199,2013-03-23 18:00:00,2013-03-23 20:00:00,cve,mstid,0.0025768836922206244,0,guc_cve_20121101_20130501,mstid,0.00291417089563371,0,guc_cve_20121101_20130501
5200,2013-03-23 20:00:00,2013-03-23 22:00:00,cve,quiet,-0.0012652727694414327,0,guc_cve_20121101_20130501,quiet,-0.003916743802924878,0,guc_cve_20121101_20130501
5201,2013-03-23 22:00:00,2013-03-24 00:00:00,cve,quiet,-0.001413805507129822,0,guc_cve_20121101_20130501,quiet,-0.005344970248632888,0,guc_cve_20121101_20130501
5202,2013-03-24 00:00:00,2013-03-24 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5203,2013-03-24 14:00:00,2013-03-24 16:00:00,cve,None,,3,guc_cve_20121101_20130501,mstid,0.019757312312877615,0,guc_cve_20121101_20130501
5204,2013-03-24 16:00:00,2013-03-24 18:00:00,cve,quiet,-0.002011552098331049,0,guc_cve_20121101_20130501,quiet,-0.003721046828983406,0,guc_cve_20121101_20130501
5205,2013-03-24 18:00:00,2013-03-24 20:00:00,cve,quiet,-0.005999672241149454,0,guc_cve_20121101_20130501,quiet,-0.006238973830443047,0,guc_cve_20121101_20130501
5206,2013-03-24 20:00:00,2013-03-24 22:00:00,cve,quiet,-0.004888384556653326,0,guc_cve_20121101_20130501,quiet,-0.00643216836734977,0,guc_cve_20121101_20130501
5207,2013-03-24 22:00:00,2013-03-25 00:00:00,cve,quiet,-0.007042496914111728,0,guc_cve_20121101_20130501,quiet,-0.011000732086611197,0,guc_cve_20121101_20130501
5208,2013-03-25 00:00:00,2013-03-25 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5209,2013-03-25 14:00:00,2013-03-25 16:00:00,cve,None,,3,guc_cve_20121101_20130501,mstid,0.0365353268013105,0,guc_cve_20121101_20130501
5210,2013-03-25 16:00:00,2013-03-25 18:00:00,cve,mstid,0.008035983459641287,0,guc_cve_20121101_20130501,mstid,0.010629111667614408,0,guc_cve_20121101_20130501
5211,2013-03-25 18:00:00,2013-03-25 20:00:00,cve,quiet,-0.0019106276854263325,0,guc_cve_20121101_20130501,quiet,-0.0012977182978054168,0,guc_cve_20121101_20130501
5212,2013-03-25 20:00:00,2013-03-25 22:00:00,cve,quiet,-0.004083976526095744,0,guc_cve_20121101_20130501,quiet,-0.0029988338964909334,0,guc_cve_20121101_20130501
5213,2013-03-25 22:00:00,2013-03-26 00:00:00,cve,quiet,-0.005430221835453842,0,guc_cve_20121101_20130501,quiet,-0.010357783600653609,0,guc_cve_20121101_20130501
5214,2013-03-26 00:00:00,2013-03-26 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5215,2013-03-26 14:00:00,2013-03-26 16:00:00,cve,None,,3,guc_cve_20121101_20130501,mstid,0.03787000326846244,0,guc_cve_20121101_20130501
5216,2013-03-26 16:00:00,2013-03-26 18:00:00,cve,quiet,-0.004872359227443087,0,guc_cve_20121101_20130501,quiet,-0.0038474819041784394,0,guc_cve_20121101_20130501
5217,2013-03-26 18:00:00,2013-03-26 20:00:00,cve,quiet,-0.005627003433082093,0,guc_cve_20121101_20130501,quiet,-0.0045689942177677585,0,guc_cve_20121101_20130501
5218,2013-03-26 20:00:00,2013-03-26 22:00:00,cve,quiet,-0.00589331312961915,0,guc_cve_20121101_20130501,quiet,-0.008377600838851456,0,guc_cve_20121101_20130501
5219,2013-03-26 22:00:00,2013-03-27 00:00:00,cve,quiet,-0.006567081430392426,0,guc_cve_20121101_20130501,quiet,-0.013812545042455581,0,guc_cve_20121101_20130501
5220,2013-03-27 00:00:00,2013-03-27 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5221,2013-03-27 14:00:00,2013-03-27 16:00:00,cve,None,,3,guc_cve_20121101_20130501,None,,3,guc_cve_20121101_20130501
5222,2013-03-27 16:00:00,2013-03-27 18:00:00,cve,None,,3,guc_cve_20121101_20130501,None,,3,guc_cve_20121101_20130501
5223,2013-03-27 18:00:00,2013-03-27 20:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.010609277233279129,0,guc_cve_20121101_20130501
5224,2013-03-27 20:00:00,2013-03-27 22:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.006518306979885349,0,guc_cve_20121101_20130501
5225,2013-03-27 22:00:00,2013-03-28 00:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.003846716488985566,0,guc_cve_20121101_20130501
5226,2013-03-28 00:00:00,2013-03-28 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5227,2013-03-28 14:00:00,2013-03-28 16:00:00,cve,None,,3,guc_cve_20121101_20130501,mstid,0.03448019941497016,0,guc_cve_20121101_20130501
5228,2013-03-28 16:00:00,2013-03-28 18:00:00,cve,mstid,0.0007053448502439408,0,guc_cve_20121101_20130501,mstid,0.00456931661226592,0,guc_cve_20121101_20130501
5229,2013-03-28 18:00:00,2013-03-28 20:00:00,cve,quiet,-0.0015187915230286606,0,guc_cve_20121101_20130501,quiet,-0.0018233460709786847,0,guc_cve_20121101_20130501
5230,2013-03-28 20:00:00,2013-03-28 22:00:00,cve,quiet,-0.0044971168707711884,0,guc_cve_20121101_20130501,quiet,-0.004169083283773729,0,guc_cve_20121101_20130501
5231,2013-03-28 22:00:00,2013-03-29 00:00:00,cve,quiet,-0.0021648014254182397,0,guc_cve_20121101_20130501,quiet,-0.003937485692873889,0,guc_cve_20121101_20130501
5232,2013-03-29 00:00:00,2013-03-29 02:00:00,cve,None,,1,guc_cve_20121101_20130501,None,,1,guc_cve_20121101_20130501
5233,2013-03-29 14:00:00,2013-03-29 16:00:00,cve,None,,3,guc_cve_20121101_20130501,None,,3,guc_cve_20121101_20130501
5234,2013-03-29 16:00:00,2013-03-29 18:00:00,cve,None,,3,guc_cve_20121101_20130501,quiet,-0.13837774700338862,0,guc_cve_20121101_20130501
