# Comparison of SuperDARN MSTID Mongo Databases
# Generated by Nathaniel Frissell, nathaniel.frissell@scranton.edu
#
# reject_code Explanations:
#  -1: Entry not present in this database.
#   0: Good Period (Not Rejected)
#   1: High Terminator Fraction (Dawn/Dusk in Observational Window
#   2: No Data
#   3: Poor Data Quality (including "Low RTI Fraction" and "Failed Quality Check")
#   4: Other (including "No RTI Fraction" and "No Terminator Fraction")
#
,sDatetime,fDatetime,radar,mstid_2016:category_manu,mstid_2016:meanSubIntSpect_by_rtiCnt,mstid_2016:reject_code,mstid_2016:collection,mstid_GSMR_fitexfilter:category_manu,mstid_GSMR_fitexfilter:meanSubIntSpect_by_rtiCnt,mstid_GSMR_fitexfilter:reject_code,mstid_GSMR_fitexfilter:collection
6751,2012-12-10 12:00:00,2012-12-10 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6752,2012-12-10 14:00:00,2012-12-10 16:00:00,gbr,quiet,-0.0026468781383055303,0,guc_gbr_20121101_20130501,quiet,-0.0018097055344215367,0,guc_gbr_20121101_20130501
6753,2012-12-10 16:00:00,2012-12-10 18:00:00,gbr,None,,1,guc_gbr_20121101_20130501,mstid,0.005867386944982368,0,guc_gbr_20121101_20130501
6754,2012-12-10 18:00:00,2012-12-10 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6755,2012-12-10 20:00:00,2012-12-10 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6756,2012-12-11 10:00:00,2012-12-11 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6757,2012-12-11 12:00:00,2012-12-11 14:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6758,2012-12-11 14:00:00,2012-12-11 16:00:00,gbr,mstid,0.005488045130309529,0,guc_gbr_20121101_20130501,mstid,0.005917712745371535,0,guc_gbr_20121101_20130501
6759,2012-12-11 16:00:00,2012-12-11 18:00:00,gbr,mstid,0.002438907637946753,0,guc_gbr_20121101_20130501,mstid,0.00243499053204515,0,guc_gbr_20121101_20130501
6760,2012-12-11 18:00:00,2012-12-11 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6761,2012-12-11 20:00:00,2012-12-11 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6762,2012-12-12 10:00:00,2012-12-12 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6763,2012-12-12 12:00:00,2012-12-12 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6764,2012-12-12 14:00:00,2012-12-12 16:00:00,gbr,quiet,-0.004263212198545451,0,guc_gbr_20121101_20130501,quiet,-0.0044222552989280055,0,guc_gbr_20121101_20130501
6765,2012-12-12 16:00:00,2012-12-12 18:00:00,gbr,quiet,-0.0023425264632526443,0,guc_gbr_20121101_20130501,quiet,-0.001366438234316041,0,guc_gbr_20121101_20130501
6766,2012-12-12 18:00:00,2012-12-12 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6767,2012-12-12 20:00:00,2012-12-12 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6768,2012-12-13 10:00:00,2012-12-13 12:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6769,2012-12-13 12:00:00,2012-12-13 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6770,2012-12-13 14:00:00,2012-12-13 16:00:00,gbr,mstid,0.009658506686900149,0,guc_gbr_20121101_20130501,mstid,0.012605095379872915,0,guc_gbr_20121101_20130501
6771,2012-12-13 16:00:00,2012-12-13 18:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6772,2012-12-13 18:00:00,2012-12-13 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6773,2012-12-13 20:00:00,2012-12-13 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6774,2012-12-14 10:00:00,2012-12-14 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6775,2012-12-14 12:00:00,2012-12-14 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6776,2012-12-14 14:00:00,2012-12-14 16:00:00,gbr,mstid,0.01195014241215436,0,guc_gbr_20121101_20130501,mstid,0.01464753977499948,0,guc_gbr_20121101_20130501
6777,2012-12-14 16:00:00,2012-12-14 18:00:00,gbr,None,,1,guc_gbr_20121101_20130501,mstid,0.015340425225250524,0,guc_gbr_20121101_20130501
6778,2012-12-14 18:00:00,2012-12-14 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6779,2012-12-14 20:00:00,2012-12-14 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6780,2012-12-15 10:00:00,2012-12-15 12:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6781,2012-12-15 12:00:00,2012-12-15 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6782,2012-12-15 14:00:00,2012-12-15 16:00:00,gbr,quiet,-0.0010850482467291203,0,guc_gbr_20121101_20130501,quiet,-0.00026342142623858437,0,guc_gbr_20121101_20130501
6783,2012-12-15 16:00:00,2012-12-15 18:00:00,gbr,mstid,0.0035136174541898013,0,guc_gbr_20121101_20130501,mstid,0.0031225930696750785,0,guc_gbr_20121101_20130501
6784,2012-12-15 18:00:00,2012-12-15 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6785,2012-12-15 20:00:00,2012-12-15 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6786,2012-12-16 10:00:00,2012-12-16 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6787,2012-12-16 12:00:00,2012-12-16 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6788,2012-12-16 14:00:00,2012-12-16 16:00:00,gbr,quiet,-0.002379125425243662,0,guc_gbr_20121101_20130501,quiet,-0.0026655013768209705,0,guc_gbr_20121101_20130501
6789,2012-12-16 16:00:00,2012-12-16 18:00:00,gbr,mstid,0.004893268654991252,0,guc_gbr_20121101_20130501,mstid,0.005437014104589284,0,guc_gbr_20121101_20130501
6790,2012-12-16 18:00:00,2012-12-16 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6791,2012-12-16 20:00:00,2012-12-16 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6792,2012-12-17 10:00:00,2012-12-17 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6793,2012-12-17 12:00:00,2012-12-17 14:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6794,2012-12-17 14:00:00,2012-12-17 16:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6795,2012-12-17 16:00:00,2012-12-17 18:00:00,gbr,None,,3,guc_gbr_20121101_20130501,quiet,-0.0015615327339118356,0,guc_gbr_20121101_20130501
6796,2012-12-17 18:00:00,2012-12-17 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6797,2012-12-17 20:00:00,2012-12-17 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6798,2012-12-18 10:00:00,2012-12-18 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6799,2012-12-18 12:00:00,2012-12-18 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6800,2012-12-18 14:00:00,2012-12-18 16:00:00,gbr,quiet,-0.012970223657202599,0,guc_gbr_20121101_20130501,quiet,-0.00942889917571382,0,guc_gbr_20121101_20130501
6801,2012-12-18 16:00:00,2012-12-18 18:00:00,gbr,None,,3,guc_gbr_20121101_20130501,quiet,-0.010815418451511372,0,guc_gbr_20121101_20130501
6802,2012-12-18 18:00:00,2012-12-18 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6803,2012-12-18 20:00:00,2012-12-18 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6804,2012-12-19 10:00:00,2012-12-19 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6805,2012-12-19 12:00:00,2012-12-19 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6806,2012-12-19 14:00:00,2012-12-19 16:00:00,gbr,mstid,0.0012144295340455046,0,guc_gbr_20121101_20130501,mstid,0.002560776619672433,0,guc_gbr_20121101_20130501
6807,2012-12-19 16:00:00,2012-12-19 18:00:00,gbr,mstid,0.00495808067983987,0,guc_gbr_20121101_20130501,mstid,0.005578712869944454,0,guc_gbr_20121101_20130501
6808,2012-12-19 18:00:00,2012-12-19 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6809,2012-12-19 20:00:00,2012-12-19 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6810,2012-12-20 10:00:00,2012-12-20 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6811,2012-12-20 12:00:00,2012-12-20 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6812,2012-12-20 14:00:00,2012-12-20 16:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6813,2012-12-20 16:00:00,2012-12-20 18:00:00,gbr,mstid,0.012371781653744786,0,guc_gbr_20121101_20130501,mstid,0.014749698060160679,0,guc_gbr_20121101_20130501
6814,2012-12-20 18:00:00,2012-12-20 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6815,2012-12-20 20:00:00,2012-12-20 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6816,2012-12-21 10:00:00,2012-12-21 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,,,-1,
6817,2012-12-21 12:00:00,2012-12-21 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6818,2012-12-21 14:00:00,2012-12-21 16:00:00,gbr,quiet,-0.004813589848702652,0,guc_gbr_20121101_20130501,quiet,-0.0025768728817210478,0,guc_gbr_20121101_20130501
6819,2012-12-21 16:00:00,2012-12-21 18:00:00,gbr,mstid,0.01683333785918226,0,guc_gbr_20121101_20130501,mstid,0.015508306058418336,0,guc_gbr_20121101_20130501
6820,2012-12-21 18:00:00,2012-12-21 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6821,2012-12-21 20:00:00,2012-12-21 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6822,2012-12-22 10:00:00,2012-12-22 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,,,-1,
6823,2012-12-22 12:00:00,2012-12-22 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6824,2012-12-22 14:00:00,2012-12-22 16:00:00,gbr,mstid,0.0016057061192507247,0,guc_gbr_20121101_20130501,mstid,0.0027152749123806517,0,guc_gbr_20121101_20130501
6825,2012-12-22 16:00:00,2012-12-22 18:00:00,gbr,None,,1,guc_gbr_20121101_20130501,mstid,0.012659782416982825,0,guc_gbr_20121101_20130501
6826,2012-12-22 18:00:00,2012-12-22 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6827,2012-12-22 20:00:00,2012-12-22 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6828,2012-12-23 10:00:00,2012-12-23 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,,,-1,
6829,2012-12-23 12:00:00,2012-12-23 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6830,2012-12-23 14:00:00,2012-12-23 16:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6831,2012-12-23 16:00:00,2012-12-23 18:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6832,2012-12-23 18:00:00,2012-12-23 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6833,2012-12-23 20:00:00,2012-12-23 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6834,2012-12-24 10:00:00,2012-12-24 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,,,-1,
6835,2012-12-24 12:00:00,2012-12-24 14:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6836,2012-12-24 14:00:00,2012-12-24 16:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6837,2012-12-24 16:00:00,2012-12-24 18:00:00,gbr,mstid,0.0155067465583823,0,guc_gbr_20121101_20130501,mstid,0.020714045584288573,0,guc_gbr_20121101_20130501
6838,2012-12-24 18:00:00,2012-12-24 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6839,2012-12-24 20:00:00,2012-12-24 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6840,2012-12-25 10:00:00,2012-12-25 12:00:00,gbr,None,,1,guc_gbr_20121101_20130501,,,-1,
6841,2012-12-25 12:00:00,2012-12-25 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6842,2012-12-25 14:00:00,2012-12-25 16:00:00,gbr,mstid,0.00794619301327715,0,guc_gbr_20121101_20130501,mstid,0.01059654321807918,0,guc_gbr_20121101_20130501
6843,2012-12-25 16:00:00,2012-12-25 18:00:00,gbr,mstid,0.015468994060819143,0,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6844,2012-12-25 18:00:00,2012-12-25 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6845,2012-12-25 20:00:00,2012-12-25 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6846,2012-12-25 22:00:00,2012-12-26 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6847,2012-12-26 12:00:00,2012-12-26 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6848,2012-12-26 14:00:00,2012-12-26 16:00:00,gbr,mstid,0.010128846704403153,0,guc_gbr_20121101_20130501,mstid,0.014820144354051663,0,guc_gbr_20121101_20130501
6849,2012-12-26 16:00:00,2012-12-26 18:00:00,gbr,mstid,0.014028720401833582,0,guc_gbr_20121101_20130501,mstid,0.015804092051236916,0,guc_gbr_20121101_20130501
6850,2012-12-26 18:00:00,2012-12-26 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6851,2012-12-26 20:00:00,2012-12-26 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6852,2012-12-26 22:00:00,2012-12-27 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6853,2012-12-27 12:00:00,2012-12-27 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6854,2012-12-27 14:00:00,2012-12-27 16:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6855,2012-12-27 16:00:00,2012-12-27 18:00:00,gbr,None,,1,guc_gbr_20121101_20130501,mstid,0.017273154712794947,0,guc_gbr_20121101_20130501
6856,2012-12-27 18:00:00,2012-12-27 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6857,2012-12-27 20:00:00,2012-12-27 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6858,2012-12-27 22:00:00,2012-12-28 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6859,2012-12-28 12:00:00,2012-12-28 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6860,2012-12-28 14:00:00,2012-12-28 16:00:00,gbr,None,,1,guc_gbr_20121101_20130501,mstid,0.008011952852707054,0,guc_gbr_20121101_20130501
6861,2012-12-28 16:00:00,2012-12-28 18:00:00,gbr,mstid,0.0038594277715036543,0,guc_gbr_20121101_20130501,mstid,0.0047070245816884385,0,guc_gbr_20121101_20130501
6862,2012-12-28 18:00:00,2012-12-28 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6863,2012-12-28 20:00:00,2012-12-28 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6864,2012-12-28 22:00:00,2012-12-29 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6865,2012-12-29 12:00:00,2012-12-29 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6866,2012-12-29 14:00:00,2012-12-29 16:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6867,2012-12-29 16:00:00,2012-12-29 18:00:00,gbr,mstid,0.008326125020194974,0,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6868,2012-12-29 18:00:00,2012-12-29 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6869,2012-12-29 20:00:00,2012-12-29 22:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6870,2012-12-29 22:00:00,2012-12-30 00:00:00,gbr,None,,3,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6871,2012-12-30 12:00:00,2012-12-30 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6872,2012-12-30 14:00:00,2012-12-30 16:00:00,gbr,mstid,0.001373988177644634,0,guc_gbr_20121101_20130501,mstid,0.0031411270813990273,0,guc_gbr_20121101_20130501
6873,2012-12-30 16:00:00,2012-12-30 18:00:00,gbr,mstid,0.006589571302680334,0,guc_gbr_20121101_20130501,mstid,0.007826665965327946,0,guc_gbr_20121101_20130501
6874,2012-12-30 18:00:00,2012-12-30 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6875,2012-12-30 20:00:00,2012-12-30 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6876,2012-12-30 22:00:00,2012-12-31 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6877,2012-12-31 12:00:00,2012-12-31 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6878,2012-12-31 14:00:00,2012-12-31 16:00:00,gbr,None,,1,guc_gbr_20121101_20130501,mstid,0.010664011288144239,0,guc_gbr_20121101_20130501
6879,2012-12-31 16:00:00,2012-12-31 18:00:00,gbr,mstid,0.014355147504841004,0,guc_gbr_20121101_20130501,mstid,0.01732229818875493,0,guc_gbr_20121101_20130501
6880,2012-12-31 18:00:00,2012-12-31 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6881,2012-12-31 20:00:00,2012-12-31 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6882,2012-12-31 22:00:00,2013-01-01 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6883,2013-01-01 12:00:00,2013-01-01 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6884,2013-01-01 14:00:00,2013-01-01 16:00:00,gbr,mstid,0.0070041804330724464,0,guc_gbr_20121101_20130501,mstid,0.008400309273352504,0,guc_gbr_20121101_20130501
6885,2013-01-01 16:00:00,2013-01-01 18:00:00,gbr,mstid,0.004742823609518348,0,guc_gbr_20121101_20130501,mstid,0.00556440926942498,0,guc_gbr_20121101_20130501
6886,2013-01-01 18:00:00,2013-01-01 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6887,2013-01-01 20:00:00,2013-01-01 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6888,2013-01-01 22:00:00,2013-01-02 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6889,2013-01-02 12:00:00,2013-01-02 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6890,2013-01-02 14:00:00,2013-01-02 16:00:00,gbr,quiet,-0.0024650805204487294,0,guc_gbr_20121101_20130501,quiet,-0.0026064441586793594,0,guc_gbr_20121101_20130501
6891,2013-01-02 16:00:00,2013-01-02 18:00:00,gbr,mstid,0.0013908650171991844,0,guc_gbr_20121101_20130501,mstid,0.0013112805563526087,0,guc_gbr_20121101_20130501
6892,2013-01-02 18:00:00,2013-01-02 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6893,2013-01-02 20:00:00,2013-01-02 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6894,2013-01-02 22:00:00,2013-01-03 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6895,2013-01-03 12:00:00,2013-01-03 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6896,2013-01-03 14:00:00,2013-01-03 16:00:00,gbr,mstid,0.010612369863684551,0,guc_gbr_20121101_20130501,mstid,0.01138179091970213,0,guc_gbr_20121101_20130501
6897,2013-01-03 16:00:00,2013-01-03 18:00:00,gbr,mstid,0.01005112174588141,0,guc_gbr_20121101_20130501,mstid,0.00697954610387097,0,guc_gbr_20121101_20130501
6898,2013-01-03 18:00:00,2013-01-03 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6899,2013-01-03 20:00:00,2013-01-03 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6900,2013-01-03 22:00:00,2013-01-04 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6901,2013-01-04 12:00:00,2013-01-04 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6902,2013-01-04 14:00:00,2013-01-04 16:00:00,gbr,mstid,0.005780685827563437,0,guc_gbr_20121101_20130501,mstid,0.0064542966088390495,0,guc_gbr_20121101_20130501
6903,2013-01-04 16:00:00,2013-01-04 18:00:00,gbr,mstid,0.0129576583047852,0,guc_gbr_20121101_20130501,None,,3,guc_gbr_20121101_20130501
6904,2013-01-04 18:00:00,2013-01-04 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6905,2013-01-04 20:00:00,2013-01-04 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6906,2013-01-04 22:00:00,2013-01-05 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6907,2013-01-05 12:00:00,2013-01-05 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6908,2013-01-05 14:00:00,2013-01-05 16:00:00,gbr,mstid,0.003305925845209678,0,guc_gbr_20121101_20130501,mstid,0.003682190206732126,0,guc_gbr_20121101_20130501
6909,2013-01-05 16:00:00,2013-01-05 18:00:00,gbr,mstid,0.006973264629072381,0,guc_gbr_20121101_20130501,mstid,0.007908520068642184,0,guc_gbr_20121101_20130501
6910,2013-01-05 18:00:00,2013-01-05 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6911,2013-01-05 20:00:00,2013-01-05 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6912,2013-01-05 22:00:00,2013-01-06 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6913,2013-01-06 12:00:00,2013-01-06 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6914,2013-01-06 14:00:00,2013-01-06 16:00:00,gbr,mstid,0.001677330255767241,0,guc_gbr_20121101_20130501,mstid,0.003658150111137356,0,guc_gbr_20121101_20130501
6915,2013-01-06 16:00:00,2013-01-06 18:00:00,gbr,mstid,0.009609541447042562,0,guc_gbr_20121101_20130501,mstid,0.007217697700790963,0,guc_gbr_20121101_20130501
6916,2013-01-06 18:00:00,2013-01-06 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6917,2013-01-06 20:00:00,2013-01-06 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6918,2013-01-06 22:00:00,2013-01-07 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6919,2013-01-07 12:00:00,2013-01-07 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6920,2013-01-07 14:00:00,2013-01-07 16:00:00,gbr,None,,1,guc_gbr_20121101_20130501,mstid,0.0007769645270803952,0,guc_gbr_20121101_20130501
6921,2013-01-07 16:00:00,2013-01-07 18:00:00,gbr,None,,1,guc_gbr_20121101_20130501,mstid,0.003146880195685105,0,guc_gbr_20121101_20130501
6922,2013-01-07 18:00:00,2013-01-07 20:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6923,2013-01-07 20:00:00,2013-01-07 22:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6924,2013-01-07 22:00:00,2013-01-08 00:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
6925,2013-01-08 12:00:00,2013-01-08 14:00:00,gbr,None,,1,guc_gbr_20121101_20130501,None,,1,guc_gbr_20121101_20130501
